 Freq (GHz)                  Error
   27.600000000000001        4.2698222741400768E-002  0.11116376730972598     
   27.899999999999999        8.8556054253421026E-003   8.8523162899339591E-002
   28.199999999999999        1.5691931685390766E-003   6.7902474033398844E-002
   28.500000000000000        3.4701018521024555E-004   4.9569827478901950E-002
   28.800000000000001        2.0202735323212188E-004   3.3801033938281884E-002
   29.100000000000001        1.9223663492041408E-004   2.0877131414011187E-002
   29.399999999999999        1.9269287820070858E-004   1.1081528218295686E-002
   29.699999999999999        1.9353797423428743E-004   4.6968307056749837E-003
   30.000000000000000        1.9441910544502081E-004   2.0014483334362303E-003
   30.294117647058822        1.9530354655880743E-004   3.2015407035450275E-003
   30.588235294117645        1.9619925277111134E-004   8.4524569940008700E-003
   30.882352941176471        1.9738265704552556E-004   1.7985076071509700E-002
   31.176470588235293        2.0734835723565734E-004   3.2013385446457411E-002
   31.470588235294116        3.3676790734685918E-004   5.0731289386987080E-002
   31.764705882352938        1.4424503201236299E-003   7.4309393058599280E-002
   32.058823529411768        8.1850005063658846E-003  0.10289168727776514     
   32.352941176470587        4.0251240475152258E-002  0.13659203261938413     
   32.647058823529413       0.16648269219871106       0.17549032790841101     
   32.941176470588232       0.59490696766490614       0.21962825202738029     
   33.235294117647058        1.8853427668224696       0.26900449437721913     
   33.529411764705884        5.4089661309240551       0.32356944186668840     
   33.823529411764703        14.272601459857691       0.38321937061694905     
   34.117647058823529        35.069699763789181       0.44779029761491823     
   34.411764705882355        81.034296640526208       0.51705177704149785     
   34.705882352941174        177.48278874189023       0.59070107002494854     
   35.000000000000000        370.86066390841523       0.66835826352713734     
   35.294117647058826        743.30305861161094       0.74956304901254056     
   35.588235294117645        1435.4117938868571       0.83377397699834588     
   35.882352941176471        2680.9976442830493       0.92037106089026421     
   36.176470588235290        4858.8938219483425        1.0086625947809882     
   36.470588235294123        8568.6831789239150        1.0978969604572051     
   36.764705882352942        14739.375880683796        1.1872800201878499     
   37.058823529411768        24782.815917316555        1.2759984247219642     
   37.352941176470587        40806.985596950886        1.3632488235569318     
   37.647058823529413        65908.532081708297        1.4482725754487207     
   37.941176470588232        104568.88826256664        1.5303951669599720     
   38.235294117647058        163184.44629335278        1.6090692187323716     
   38.529411764705877        250768.52677623060        1.6839197720070211     
   38.823529411764710        379871.54830671020        1.7547905916473232     
   39.117647058823529        567776.03795145929        1.8217905894059718     
   39.411764705882355        838035.15027166379        1.8853402461362494     
   39.705882352941174        1222437.4189027415        1.9462191526180759     
   40.000000000000000        1763496.8110724539        2.0056175095307052     
   40.294117647058826        2517586.0761315487        2.0651965754139643     
   40.588235294117645        3558853.1836001948        2.1271654868546093     
   40.882352941176471        4984085.6702461895        2.1943843511296826     
   41.176470588235290        6918716.3229643553        2.2705056651749054     
   41.470588235294116        9524196.2076366935        2.3601674694697383     
   41.764705882352942        13006998.037305936        2.4692516331474046     
   42.058823529411768        17629554.711648386        2.6052186746968431     
   42.352941176470587        23723485.043293744        2.7775259702871975     
   42.647058823529413        31705511.739639230        2.9981286481206211     
   42.941176470588232        42096536.192738645        3.2820517484528424     
   43.235294117647058        55544401.144322053        3.6480086165844452     
   43.529411764705884        72850946.477532610        4.1190248613410514     
   43.823529411764710        95004045.922664180        4.7230111710004188     
   44.117647058823529        123215404.07532439        5.4932142900742100     
   44.411764705882355        158964994.58108991        6.4684668283874656     
   44.705882352941174        204053132.45647460        7.6931573223170151     
   45.000000000000000        260661297.15578926        9.2168565371428848     
